Time,Month,Year,Drought,Zone,Plant,rep,Ammonia,ARA,Nitrate,Nitrite,pH,Salinity,Sulphide,Soil Temp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
Jul-06,7,2006,0,SS5,SS,5,2.18,0.096983802,37.77777778,0.189,6.16,60,0.12345679,34.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,SS6,SS,6,1.869,0.042925443,0,0.183,6.45,54,0.617283951,34.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,S1,S,1,1.903,0.056126922,0,0.172,6.81,40,1.111111111,32.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,S2,S,2,3.015,0.073811759,0,0.192,7.68,31,1.728395062,32.9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,S3,S,3,2.436,0.095181075,,,,,,32.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,S4,S,4,1.864,0.087793186,0,0.153,7.66,42,10.49382716,32.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,S5,S,5,3.115,0.114928759,0,0.149,7.53,40,6.913580247,31.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,S6,S,6,2.039,0.094884736,0,0.176,7.74,43,10.37037037,34.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,T1,T,1,3.494,0.160511418,6.666666667,0.13,7.23,31,64.19753086,34.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,T2,T,2,3.301,0.074536143,4.444444444,0.13,7.53,32,1.851851852,33.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,T3,T,3,2.198,0.088669854,0,0.147,7.45,33,23.95061728,33.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,T4,T,4,1.664,0.085788783,0,0.161,7.34,30,38.02469136,33.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,T5,T,5,5.041,0.068646411,0,0.096,7.09,31,232.5925926,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,T6,T,6,13.873,0.128560341,0,0.377,7.27,32,17.65432099,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,JS1,JS,1,8.314,0.06471416,,0.198,6.26,38,0.066225166,31.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,JS2,JS,2,1.274,0.046698,,0.118,6.35,39,-0.132450331,32.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,JS3,JS,3,1.267,0.209422538,,0.107,6.44,39,0,31.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,JS4,JS,4,1.19,0.131794137,,0.236,6.34,40,0.993377483,30.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,JS5,JS,5,1.304,1.041673412,,0.116,6.33,35,0.264900662,29.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,JS6,JS,6,1.182,0.95816351,,0.11,6.44,32,0.728476821,31.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SAL1,SAL,1,0.839,0.43488281,,0.157,6.03,52,0.860927152,31.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SAL2,SAL,2,0.509,0.867985987,,0.161,6.01,51,-0.132450331,31.3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SAL3,SAL,3,0.507,5.162386996,,0.148,6.09,49,-0.198675497,31.6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SAL4,SAL,4,0.558,0.308506687,,0.134,6.15,50,0.662251656,33,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SAL5,SAL,5,1.023,0.044735579,,0.148,6.06,50,0.860927152,34.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SAL6,SAL,6,1.014,0.046623092,,0.135,5.94,51,1.125827815,33.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SS1,SS,1,0.851,0.43488281,,0.144,6.9,64,1.456953642,34.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SS2,SS,2,1.154,1.032495143,,0.137,6.87,62,1.456953642,34.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SS3,SS,3,2.316,5.162386996,,0.108,6.65,55,2.98013245,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SS4,SS,4,1.172,0.594613504,,0.122,5.81,59,1.721854305,34.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SS5,SS,5,1.03,0.567243329,,0.108,5.76,62,2.317880795,34.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,SS6,SS,6,1.37,0.060548543,,0.137,5.87,56,1.390728477,34.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,S1,S,1,2.918,2.645771447,,0.145,6.85,35,3.509933775,32.9,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,S2,S,2,4.86,3.840839712,,0.092,6.75,39,3.509933775,32.9,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,S3,S,3,10.051,1.205153614,,0.521,6.81,40,7.284768212,32.7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,S4,S,4,2.344,0.833042711,,0.102,6.85,40,2.185430464,32.5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,S5,S,5,1.27,0.396432859,,0.116,6.9,39,4.039735099,31.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,S6,S,6,3.08,0.32005155,,0.109,6.96,40,5.033112583,34.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-07,5,2007,0,T1,T,1,2.451,0.106362512,,0.078,6.67,35,4.17218543,34.9,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
May-07,5,2007,0,T2,T,2,3.183,0.231594438,,0.103,6.8,35,0.662251656,33.4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
May-07,5,2007,0,T3,T,3,2.416,0.18551788,,0.106,6.77,35,1.920529801,33.3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
May-07,5,2007,0,T4,T,4,1.417,0.17340915,,0.076,6.81,34,18.47682119,33.7,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
May-07,5,2007,0,T5,T,5,4.876,0.143738234,,0.107,6.92,35,18.47682119,33.5,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
May-07,5,2007,0,T6,T,6,3.057,0.151875202,,0.088,7.01,34,4.569536424,33.8,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
